year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,divert_rate,date,delay_category
2025,6,C5,CommuteAir LLC dba CommuteAir,BDL,"Hartford, CT: Bradley International",8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,good
2025,6,C5,CommuteAir LLC dba CommuteAir,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",87,32,7.06,5.91,3.92,0.0,15.11,2,0,2756.0,407.0,447.0,237.0,0.0,1665.0,0.367816091954023,0.022988505747126436,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",86,22,7.49,2.2,0.04,0.0,12.26,6,0,4512.0,2678.0,225.0,8.0,0.0,1601.0,0.2558139534883721,0.06976744186046512,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",107,37,14.05,5.71,2.0,0.0,15.24,7,0,4447.0,1476.0,579.0,118.0,0.0,2274.0,0.34579439252336447,0.06542056074766354,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,BTV,"Burlington, VT: Patrick Leahy Burlington International",11,5,1.67,0.07,1.07,0.0,2.2,0,0,477.0,110.0,12.0,130.0,0.0,225.0,0.45454545454545453,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",79,26,11.23,0.91,4.14,0.0,9.72,5,0,3018.0,1422.0,160.0,197.0,0.0,1239.0,0.3291139240506329,0.06329113924050633,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",81,28,12.03,0.36,6.95,0.0,8.65,2,2,3173.0,1023.0,47.0,410.0,0.0,1693.0,0.345679012345679,0.024691358024691357,0.024691358024691357,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",109,34,11.81,0.0,4.99,0.0,17.2,4,0,5260.0,2615.0,0.0,281.0,0.0,2364.0,0.3119266055045872,0.03669724770642202,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,good
2025,6,C5,CommuteAir LLC dba CommuteAir,CLE,"Cleveland, OH: Cleveland-Hopkins International",4,1,0.0,0.73,0.07,0.0,0.2,0,0,15.0,0.0,11.0,1.0,0.0,3.0,0.25,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,CMH,"Columbus, OH: John Glenn Columbus International",6,3,1.48,0.0,1.44,0.0,0.07,0,0,94.0,49.0,0.0,42.0,0.0,3.0,0.5,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",125,43,17.93,3.54,4.61,0.0,16.93,6,0,5847.0,2074.0,348.0,499.0,0.0,2926.0,0.344,0.048,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,good
2025,6,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",78,18,7.85,0.09,4.81,0.0,5.25,4,0,2352.0,663.0,10.0,327.0,0.0,1352.0,0.23076923076923078,0.05128205128205128,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",49,19,5.99,2.39,7.8,0.0,2.82,1,0,1598.0,789.0,154.0,432.0,0.0,223.0,0.3877551020408163,0.02040816326530612,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ELP,"El Paso, TX: El Paso International",5,4,1.78,1.0,0.53,0.0,0.69,0,0,217.0,71.0,81.0,34.0,0.0,31.0,0.8,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",109,40,12.65,3.67,6.87,0.0,16.82,4,2,4412.0,1518.0,393.0,461.0,0.0,2040.0,0.3669724770642202,0.03669724770642202,0.01834862385321101,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,GSO,"Greensboro/High Point, NC: Piedmont Triad International",56,19,8.06,0.55,3.42,0.0,6.97,3,0,1920.0,575.0,82.0,213.0,0.0,1050.0,0.3392857142857143,0.05357142857142857,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,GSP,"Greer, SC: Greenville-Spartanburg International",114,43,19.79,1.31,9.45,0.0,12.45,2,0,5542.0,2010.0,402.0,514.0,0.0,2616.0,0.37719298245614036,0.017543859649122806,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",119,42,15.24,2.22,4.04,0.0,20.5,6,0,5969.0,1591.0,249.0,283.0,0.0,3846.0,0.35294117647058826,0.05042016806722689,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",226,91,32.1,4.52,18.22,0.0,36.17,6,2,11071.0,3284.0,518.0,1097.0,0.0,6172.0,0.4026548672566372,0.02654867256637168,0.008849557522123894,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1672,458,110.92,16.78,98.18,0.0,232.11,42,9,71609.0,19287.0,4037.0,8089.0,0.0,40196.0,0.27392344497607657,0.025119617224880382,0.005382775119617225,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1971,603,118.58,43.12,196.6,0.0,244.7,89,13,83056.0,17371.0,10479.0,19195.0,0.0,36011.0,0.3059360730593607,0.04515474378488077,0.006595636732623034,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",13,2,0.98,0.0,1.02,0.0,0.0,0,0,284.0,239.0,0.0,45.0,0.0,0.0,0.15384615384615385,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",60,26,11.43,3.06,4.73,0.0,6.79,1,0,3833.0,1219.0,805.0,226.0,0.0,1583.0,0.43333333333333335,0.016666666666666666,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",138,35,12.71,4.07,1.61,0.0,16.61,8,1,3743.0,1008.0,549.0,163.0,0.0,2023.0,0.2536231884057971,0.057971014492753624,0.007246376811594203,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",93,32,14.58,5.02,3.77,0.0,8.63,4,3,2663.0,1037.0,497.0,160.0,0.0,969.0,0.34408602150537637,0.043010752688172046,0.03225806451612903,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",81,33,10.43,3.63,3.23,0.0,15.71,6,0,2886.0,874.0,324.0,128.0,0.0,1560.0,0.4074074074074074,0.07407407407407407,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",120,34,11.44,3.15,4.04,0.0,15.36,7,2,4565.0,1641.0,449.0,409.0,0.0,2066.0,0.2833333333333333,0.058333333333333334,0.016666666666666666,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",30,7,1.87,0.0,1.61,0.0,3.52,2,0,662.0,193.0,0.0,122.0,0.0,347.0,0.23333333333333334,0.06666666666666667,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",107,33,10.58,2.88,1.72,0.0,17.82,4,0,5313.0,2112.0,307.0,73.0,0.0,2821.0,0.308411214953271,0.037383177570093455,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,good
2025,6,C5,CommuteAir LLC dba CommuteAir,MDT,"Harrisburg, PA: Harrisburg International",110,29,13.72,0.62,2.48,0.0,12.17,1,0,4334.0,2729.0,33.0,105.0,0.0,1467.0,0.2636363636363636,0.00909090909090909,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",110,33,8.46,4.8,3.74,0.0,16.0,2,1,3878.0,713.0,717.0,360.0,0.0,2088.0,0.3,0.01818181818181818,0.00909090909090909,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,MHT,"Manchester, NH: Manchester Boston Regional",85,37,10.63,0.74,2.57,0.0,23.06,4,0,6207.0,1641.0,103.0,140.0,0.0,4323.0,0.43529411764705883,0.047058823529411764,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",152,54,18.96,8.74,9.26,0.0,17.04,6,3,9475.0,4532.0,925.0,410.0,0.0,3608.0,0.35526315789473684,0.039473684210526314,0.019736842105263157,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,OKC,"Oklahoma City, OK: Okc Will Rogers International",11,2,0.64,0.0,0.45,0.0,0.91,1,0,225.0,31.0,0.0,10.0,0.0,184.0,0.18181818181818182,0.09090909090909091,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ORF,"Norfolk, VA: Norfolk International",11,6,2.03,0.0,1.5,0.0,2.47,0,0,791.0,184.0,0.0,123.0,0.0,484.0,0.5454545454545454,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,PHL,"Philadelphia, PA: Philadelphia International",10,2,1.12,0.0,0.07,0.0,0.81,0,0,478.0,255.0,0.0,15.0,0.0,208.0,0.2,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,good
2025,6,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",33,8,1.49,1.74,1.57,0.0,3.2,0,0,714.0,162.0,207.0,74.0,0.0,271.0,0.24242424242424243,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",14,8,3.38,2.28,1.25,0.0,1.09,0,0,653.0,229.0,236.0,112.0,0.0,76.0,0.5714285714285714,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",10,2,1.83,0.0,0.0,0.0,0.17,0,0,124.0,119.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",6,4,0.56,0.0,1.6,0.0,1.85,1,0,372.0,63.0,0.0,98.0,0.0,211.0,0.6666666666666666,0.16666666666666666,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",105,33,11.09,1.16,6.33,0.0,14.41,3,1,3550.0,839.0,355.0,237.0,0.0,2119.0,0.3142857142857143,0.02857142857142857,0.009523809523809525,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",52,19,7.29,0.31,3.64,0.0,7.76,3,0,2364.0,760.0,14.0,276.0,0.0,1314.0,0.36538461538461536,0.057692307692307696,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,SCE,"State College, PA: State College Regional",82,28,10.36,0.03,6.04,0.0,11.57,2,0,3521.0,658.0,21.0,269.0,0.0,2573.0,0.34146341463414637,0.024390243902439025,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",30,7,2.13,0.96,1.38,0.0,2.53,4,1,519.0,181.0,71.0,69.0,0.0,198.0,0.23333333333333334,0.13333333333333333,0.03333333333333333,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",4,1,0.45,0.0,0.0,0.0,0.55,0,0,102.0,46.0,0.0,0.0,0.0,56.0,0.25,0.0,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,STL,"St. Louis, MO: St Louis Lambert International",1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,good
2025,6,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",97,37,18.96,2.55,6.8,0.0,8.69,2,0,5576.0,1787.0,1012.0,377.0,0.0,2400.0,0.38144329896907214,0.020618556701030927,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",32,12,3.72,2.0,1.7,0.0,4.59,1,0,1435.0,522.0,190.0,58.0,0.0,665.0,0.375,0.03125,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",238,89,28.09,10.98,7.43,0.0,42.51,4,0,15142.0,3932.0,2541.0,448.0,0.0,8221.0,0.3739495798319328,0.01680672268907563,0.0,2025-06-01,poor
2025,6,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",58,24,10.69,2.21,3.04,0.0,8.06,3,0,5051.0,2546.0,897.0,145.0,0.0,1463.0,0.41379310344827586,0.05172413793103448,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",116,26,14.5,1.71,5.02,0.0,4.77,1,2,1198.0,716.0,74.0,255.0,0.0,153.0,0.22413793103448276,0.008620689655172414,0.017241379310344827,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",47,16,4.05,1.65,1.62,0.0,8.68,0,0,1801.0,398.0,270.0,173.0,0.0,960.0,0.3404255319148936,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",122,51,18.07,2.56,9.83,0.0,20.55,1,2,3416.0,1661.0,87.0,486.0,0.0,1182.0,0.4180327868852459,0.00819672131147541,0.01639344262295082,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",336,82,38.46,1.61,30.69,0.0,11.24,1,1,4118.0,2305.0,180.0,1046.0,0.0,587.0,0.24404761904761904,0.002976190476190476,0.002976190476190476,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21175,4877,1334.9,188.19,1197.37,1.56,2154.98,548,147,419635.0,152433.0,20824.0,83298.0,105.0,162975.0,0.23031877213695395,0.02587957497048406,0.006942148760330578,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",30,12,6.64,2.29,0.59,0.0,2.48,0,0,1151.0,504.0,482.0,35.0,0.0,130.0,0.4,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1082,372,132.18,9.33,142.18,0.53,87.8,10,4,24931.0,11709.0,562.0,6412.0,40.0,6208.0,0.3438077634011091,0.009242144177449169,0.0036968576709796672,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",198,59,30.29,3.82,9.7,0.0,15.18,6,3,4087.0,2094.0,782.0,531.0,0.0,680.0,0.29797979797979796,0.030303030303030304,0.015151515151515152,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",391,107,55.66,8.14,19.67,0.0,23.53,6,0,6926.0,3501.0,832.0,783.0,0.0,1810.0,0.27365728900255754,0.015345268542199489,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BGR,"Bangor, ME: Bangor International",6,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,2025-06-01,good
2025,6,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",265,82,38.97,6.12,16.97,0.0,19.94,9,2,4705.0,2364.0,323.0,883.0,0.0,1135.0,0.30943396226415093,0.033962264150943396,0.007547169811320755,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",60,23,15.25,2.0,0.37,0.0,5.38,0,0,3667.0,2583.0,814.0,17.0,0.0,253.0,0.38333333333333336,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",36,11,5.62,0.0,0.26,0.0,5.12,0,0,1394.0,876.0,0.0,25.0,0.0,493.0,0.3055555555555556,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",840,223,89.37,9.41,68.8,0.98,54.44,15,7,14874.0,6943.0,593.0,3164.0,121.0,4053.0,0.2654761904761905,0.017857142857142856,0.008333333333333333,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",262,51,29.58,0.39,7.37,0.0,13.66,4,1,3668.0,2583.0,47.0,212.0,0.0,826.0,0.1946564885496183,0.015267175572519083,0.003816793893129771,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2267,601,200.68,25.18,179.38,1.0,194.76,19,2,45449.0,17054.0,1922.0,10968.0,53.0,15452.0,0.2651080723423026,0.008381120423467137,0.000882223202470225,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",70,23,14.96,0.77,0.36,0.0,6.91,1,0,1623.0,1118.0,56.0,10.0,0.0,439.0,0.32857142857142857,0.014285714285714285,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",33,12,5.23,1.36,2.78,0.0,2.63,3,0,512.0,174.0,55.0,174.0,0.0,109.0,0.36363636363636365,0.09090909090909091,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",171,57,28.81,2.13,9.44,0.0,16.62,6,0,2966.0,1430.0,214.0,477.0,0.0,845.0,0.3333333333333333,0.03508771929824561,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",60,22,11.19,0.0,4.36,0.0,6.45,0,0,2031.0,1178.0,0.0,147.0,0.0,706.0,0.36666666666666664,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",478,164,67.11,8.69,42.37,0.2,45.63,8,0,11859.0,5092.0,942.0,2687.0,34.0,3104.0,0.34309623430962344,0.016736401673640166,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",190,44,24.62,0.0,12.68,0.0,6.7,0,0,1813.0,940.0,0.0,408.0,0.0,465.0,0.23157894736842105,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",188,57,28.96,2.3,4.56,0.0,21.18,5,0,3279.0,1154.0,175.0,288.0,0.0,1662.0,0.30319148936170215,0.026595744680851064,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",141,59,26.04,6.95,6.61,0.0,19.4,6,0,5093.0,2528.0,603.0,439.0,0.0,1523.0,0.41843971631205673,0.0425531914893617,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",9,2,1.0,0.0,1.0,0.0,0.0,0,0,81.0,42.0,0.0,39.0,0.0,0.0,0.2222222222222222,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",409,104,45.62,6.28,26.49,0.0,25.62,11,2,5933.0,2948.0,301.0,1014.0,0.0,1670.0,0.254278728606357,0.02689486552567237,0.004889975550122249,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30,10,2.91,0.68,4.6,0.0,1.81,1,0,391.0,119.0,15.0,136.0,0.0,121.0,0.3333333333333333,0.03333333333333333,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",375,107,50.84,11.12,15.47,0.0,29.56,10,2,8819.0,3991.0,1008.0,1582.0,0.0,2238.0,0.2853333333333333,0.02666666666666667,0.005333333333333333,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",519,151,85.48,7.92,22.73,0.0,34.88,9,2,12113.0,6987.0,950.0,1580.0,0.0,2596.0,0.2909441233140655,0.017341040462427744,0.0038535645472061657,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",388,113,46.13,1.79,34.02,0.0,31.07,10,2,6803.0,3098.0,197.0,1381.0,0.0,2127.0,0.2912371134020619,0.02577319587628866,0.005154639175257732,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",77,23,10.57,4.4,3.6,0.0,4.43,0,0,1735.0,537.0,663.0,164.0,0.0,371.0,0.2987012987012987,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",695,186,63.6,10.99,39.92,0.0,71.49,10,1,13568.0,5384.0,698.0,2000.0,0.0,5486.0,0.26762589928057556,0.014388489208633094,0.0014388489208633094,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",144,39,20.62,1.93,4.67,0.0,11.78,4,1,2441.0,1264.0,90.0,326.0,0.0,761.0,0.2708333333333333,0.027777777777777776,0.006944444444444444,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",166,50,23.82,0.73,6.37,0.0,19.08,11,0,3789.0,1642.0,39.0,665.0,0.0,1443.0,0.30120481927710846,0.06626506024096386,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",112,31,16.65,0.45,3.37,0.0,10.53,4,0,2658.0,1482.0,34.0,153.0,0.0,989.0,0.2767857142857143,0.03571428571428571,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",782,284,88.85,8.86,127.49,0.0,58.79,19,14,24129.0,6601.0,852.0,10613.0,0.0,6063.0,0.3631713554987212,0.024296675191815855,0.017902813299232736,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1075,397,119.45,9.97,181.99,0.0,85.59,13,7,29600.0,10674.0,1129.0,11135.0,0.0,6662.0,0.36930232558139536,0.012093023255813953,0.0065116279069767444,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1025,356,136.87,11.79,116.11,0.0,91.23,16,11,28072.0,12266.0,1255.0,7000.0,0.0,7551.0,0.3473170731707317,0.015609756097560976,0.010731707317073172,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DLH,"Duluth, MN: Duluth International",4,1,1.0,0.0,0.0,0.0,0.0,0,0,15.0,15.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",114,38,17.55,1.04,3.45,0.0,15.95,2,0,2631.0,757.0,618.0,206.0,0.0,1050.0,0.3333333333333333,0.017543859649122806,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5319,1136,324.12,46.11,262.61,1.72,501.44,62,6,100559.0,37114.0,6782.0,14586.0,94.0,41983.0,0.213573980071442,0.01165632637713856,0.0011280315848843769,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",214,67,29.23,3.66,14.32,0.0,19.79,4,1,5162.0,2562.0,309.0,795.0,0.0,1496.0,0.3130841121495327,0.018691588785046728,0.004672897196261682,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60,19,10.22,2.08,3.61,0.0,3.08,0,0,1424.0,698.0,253.0,212.0,0.0,261.0,0.31666666666666665,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",554,184,65.23,5.84,89.03,1.0,22.9,19,5,16045.0,4985.0,531.0,8892.0,54.0,1583.0,0.33212996389891697,0.03429602888086643,0.009025270758122744,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",120,33,14.15,1.02,13.64,0.0,4.19,1,0,1725.0,920.0,33.0,665.0,0.0,107.0,0.275,0.008333333333333333,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",99,26,10.59,0.0,4.19,0.0,11.23,0,0,1169.0,466.0,0.0,109.0,0.0,594.0,0.26262626262626265,0.0,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",60,22,14.75,0.91,0.84,0.0,5.49,0,1,1147.0,696.0,137.0,48.0,0.0,266.0,0.36666666666666664,0.0,0.016666666666666666,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",30,15,4.8,3.24,5.22,0.0,1.74,1,0,1027.0,324.0,388.0,233.0,0.0,82.0,0.5,0.03333333333333333,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",27,12,6.28,0.9,2.3,0.0,2.52,1,0,834.0,382.0,127.0,157.0,0.0,168.0,0.4444444444444444,0.037037037037037035,0.0,2025-06-01,poor
2025,6,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",75,18,16.55,0.0,1.45,0.0,0.0,2,0,617.0,586.0,0.0,31.0,0.0,0.0,0.24,0.02666666666666667,0.0,2025-06-01,poor
